selling_price,km_driven,fuel,seller_type,transmission,owner,Age,price_age,price_km
2300000,35000,Diesel,Individual,Automatic,Third Owner,5,507648.5144,618923.9873
430000,35000,Diesel,Individual,Manual,First Owner,4,643706.7143,618923.9873
650000,23000,Petrol,Individual,Manual,First Owner,3,736892.2615,512333.3333
170000,120000,Diesel,Individual,Manual,First Owner,16,125530.303,290779.5484
450000,235000,Diesel,Individual,Automatic,First Owner,9,298903.3151,442499.5
250000,87000,Petrol,Individual,Manual,First Owner,7,441215.578,402142.8571
550000,72000,Petrol,Individual,Manual,Second Owner,6,518887.0548,425000
2000000,64000,Diesel,Individual,Automatic,Second Owner,7,441215.578,670750
140000,100000,Petrol,Individual,Manual,Second Owner,13,165466.0097,367524.4406
155000,12000,Petrol,Individual,Manual,First Owner,8,383616.7757,442857.1429
120000,67000,Petrol,Individual,Manual,Third Owner,10,278209.7113,252000
287000,70000,Diesel,Individual,Manual,First Owner,8,383616.7757,362279.1472
675000,60000,Diesel,Individual,Manual,First Owner,4,643706.7143,376801.0833
235000,74500,Petrol,Individual,Manual,Second Owner,9,298903.3151,235000
300000,118700,Diesel,Individual,Manual,Second Owner,9,298903.3151,300000
434999,40000,Petrol,Individual,Automatic,Second Owner,5,507648.5144,495938.855
225000,223660,Diesel,Individual,Automatic,Third Owner,16,125530.303,225000
160000,140000,Petrol,Individual,Manual,Second Owner,14,153494.2184,338269
600000,5000,Petrol,Individual,Manual,First Owner,0,779843.75,753151.4848
470000,100000,Diesel,Individual,Manual,Second Owner,4,643706.7143,367524.4406
300000,100000,Petrol,Individual,Manual,Second Owner,9,298903.3151,367524.4406
600000,2000,Petrol,Individual,Manual,First Owner,2,823822.0285,600000
640000,4000,Petrol,Individual,Automatic,First Owner,0,779843.75,644000
600000,35000,Petrol,Individual,Manual,First Owner,5,507648.5144,618923.9873
600000,30000,Petrol,Individual,Manual,First Owner,5,507648.5144,616484.1474
190000,120000,Diesel,Individual,Manual,First Owner,8,383616.7757,290779.5484
160000,110000,Petrol,Individual,Manual,Third Owner,12,179747.4918,350386.099
325000,15000,Petrol,Individual,Manual,First Owner,3,736892.2615,643275.8276
200000,73756,Diesel,Individual,Manual,First Owner,14,153494.2184,200000
2800000,40000,Diesel,Individual,Automatic,First Owner,2,823822.0285,495938.855
125000,60000,Petrol,Individual,Manual,Third Owner,9,298903.3151,376801.0833
550000,90000,Diesel,Individual,Manual,First Owner,5,507648.5144,316149.6369
80000,70000,Petrol,Individual,Manual,Second Owner,18,88571.42857,362279.1472
500000,80000,Diesel,Individual,Manual,Second Owner,5,507648.5144,354072.418
250000,27000,Petrol,Individual,Manual,First Owner,1,870222.1961,527000
580000,70000,Diesel,Individual,Manual,First Owner,8,383616.7757,362279.1472
60000,50000,Petrol,Individual,Manual,First Owner,18,88571.42857,420457.8193
300000,185000,Diesel,Individual,Manual,First Owner,8,383616.7757,276666.6667
200000,90000,Diesel,Individual,Manual,Second Owner,6,518887.0548,316149.6369
1200000,16400,Diesel,Individual,Manual,First Owner,3,736892.2615,1200000
350000,80000,Diesel,Individual,Manual,Second Owner,5,507648.5144,354072.418
600000,80000,Diesel,Individual,Manual,Second Owner,8,383616.7757,354072.418
650000,4000,Petrol,Individual,Manual,First Owner,1,870222.1961,644000
120000,40000,Petrol,Individual,Manual,First Owner,12,179747.4918,495938.855
180000,120000,Diesel,Individual,Manual,Second Owner,10,278209.7113,290779.5484
950000,41395,Petrol,Individual,Automatic,First Owner,2,823822.0285,950000
250999,35000,Diesel,Individual,Manual,Second Owner,8,383616.7757,618923.9873
1250000,47000,Diesel,Dealer,Automatic,Second Owner,11,242653.8077,837499.9
165000,50000,Petrol,Individual,Manual,First Owner,7,441215.578,420457.8193
700000,48000,Petrol,Dealer,Manual,First Owner,5,507648.5144,742777.7778
750000,53000,Diesel,Dealer,Manual,First Owner,5,507648.5144,762000
290000,15000,Petrol,Dealer,Automatic,First Owner,2,823822.0285,643275.8276
45000,7000,Petrol,Individual,Manual,Second Owner,6,518887.0548,400000
675000,88000,Diesel,Dealer,Automatic,First Owner,7,441215.578,405000
530000,55000,Diesel,Dealer,Manual,First Owner,5,507648.5144,482454.5455
1485000,48000,Diesel,Dealer,Automatic,First Owner,6,518887.0548,742777.7778
325000,71014,Diesel,Dealer,Manual,First Owner,6,518887.0548,325000
400000,60000,Diesel,Dealer,Manual,First Owner,5,507648.5144,376801.0833
380000,71000,Diesel,Dealer,Manual,First Owner,3,736892.2615,385000
750000,45000,Petrol,Dealer,Automatic,First Owner,4,643706.7143,402157.7368
390000,45000,Petrol,Dealer,Manual,First Owner,3,736892.2615,402157.7368
1825000,14000,Diesel,Dealer,Manual,First Owner,1,870222.1961,740428.4286
3256000,17000,Diesel,Dealer,Automatic,First Owner,1,870222.1961,1082285.714
370000,60000,Diesel,Dealer,Manual,First Owner,5,507648.5144,376801.0833
210000,80000,Diesel,Individual,Manual,Second Owner,7,441215.578,354072.418
575000,89550,Diesel,Individual,Manual,Second Owner,8,383616.7757,575000
320000,90000,Diesel,Individual,Manual,Third Owner,10,278209.7113,316149.6369
280000,149500,Diesel,Individual,Manual,Third Owner,10,278209.7113,280000
500000,190000,Diesel,Individual,Manual,Second Owner,7,441215.578,437000
380000,83000,Diesel,Dealer,Manual,First Owner,7,441215.578,203333.3333
120000,20000,Petrol,Individual,Manual,Second Owner,15,114381.1897,660733.2933
395000,20000,Petrol,Individual,Manual,First Owner,2,823822.0285,660733.2933
360000,160000,Diesel,Individual,Manual,First Owner,10,278209.7113,446249.9167
451000,100000,Diesel,Individual,Manual,First Owner,5,507648.5144,367524.4406
175000,45000,Petrol,Individual,Manual,Second Owner,10,278209.7113,402157.7368
170000,44800,Petrol,Individual,Manual,Second Owner,11,242653.8077,170000
100000,40000,Petrol,Individual,Manual,Second Owner,14,153494.2184,495938.855
150000,120000,Petrol,Individual,Manual,Third Owner,6,518887.0548,290779.5484
149000,10000,Diesel,Individual,Manual,Second Owner,9,298903.3151,782431.3529
160000,80000,Diesel,Individual,Manual,Second Owner,9,298903.3151,354072.418
800000,156000,Diesel,Individual,Manual,First Owner,6,518887.0548,525000
819999,120000,Diesel,Individual,Manual,Second Owner,10,278209.7113,290779.5484
163000,100000,Petrol,Individual,Manual,Second Owner,13,165466.0097,367524.4406
350000,100000,Diesel,Individual,Manual,Second Owner,19,110666.6,367524.4406
75000,100000,Petrol,Individual,Manual,Second Owner,14,153494.2184,367524.4406
180000,60000,Petrol,Individual,Manual,Second Owner,8,383616.7757,376801.0833
675000,30000,Diesel,Individual,Manual,First Owner,3,736892.2615,616484.1474
400000,170000,Diesel,Individual,Manual,First Owner,7,441215.578,334500
434999,100000,Diesel,Individual,Manual,Second Owner,7,441215.578,367524.4406
100000,110000,Petrol,Individual,Manual,Second Owner,14,153494.2184,350386.099
419000,170000,Diesel,Individual,Manual,Second Owner,5,507648.5144,334500
200000,100000,Petrol,Individual,Manual,First Owner,11,242653.8077,367524.4406
400000,35000,Diesel,Individual,Manual,First Owner,6,518887.0548,618923.9873
790000,40000,Diesel,Individual,Manual,Second Owner,2,823822.0285,495938.855
500000,90000,Diesel,Individual,Manual,Second Owner,5,507648.5144,316149.6369
275000,120000,Diesel,Individual,Manual,Second Owner,8,383616.7757,290779.5484
450000,120000,Diesel,Individual,Manual,Second Owner,8,383616.7757,290779.5484
360000,33000,Petrol,Dealer,Manual,First Owner,4,643706.7143,553333.3333
210000,25000,Petrol,Individual,Manual,First Owner,10,278209.7113,546884.9375
220000,66000,Petrol,Dealer,Manual,First Owner,6,518887.0548,354444.4444
250000,48000,Petrol,Individual,Manual,First Owner,11,242653.8077,742777.7778
990000,146000,Diesel,Dealer,Manual,First Owner,4,643706.7143,497499.75
1800000,50000,Diesel,Individual,Automatic,Second Owner,8,383616.7757,420457.8193
530000,50000,Petrol,Individual,Manual,First Owner,6,518887.0548,420457.8193
575000,50000,Diesel,Individual,Manual,First Owner,4,643706.7143,420457.8193
400000,99000,Diesel,Dealer,Manual,First Owner,8,383616.7757,894999.6667
680000,50000,Diesel,Individual,Manual,First Owner,4,643706.7143,420457.8193
1000000,80000,Diesel,Individual,Automatic,First Owner,6,518887.0548,354072.418
260000,45000,Petrol,Individual,Manual,Second Owner,4,643706.7143,402157.7368
150000,50000,Petrol,Individual,Manual,Second Owner,10,278209.7113,420457.8193
180000,70000,Petrol,Individual,Manual,Third Owner,12,179747.4918,362279.1472
346000,37516,Diesel,Individual,Manual,First Owner,6,518887.0548,346000
450000,20000,Diesel,Individual,Manual,First Owner,5,507648.5144,660733.2933
500000,5000,Petrol,Individual,Manual,First Owner,1,870222.1961,753151.4848
700000,8000,Diesel,Individual,Manual,First Owner,1,870222.1961,625250
280000,25880,Petrol,Individual,Manual,First Owner,1,870222.1961,280000
475000,10000,Petrol,Individual,Automatic,First Owner,1,870222.1961,782431.3529
300000,50000,Diesel,Individual,Manual,First Owner,11,242653.8077,420457.8193
200999,40000,Petrol,Individual,Manual,First Owner,6,518887.0548,495938.855
200000,100000,Diesel,Individual,Manual,Third Owner,11,242653.8077,367524.4406
210000,80000,Petrol,Individual,Manual,Second Owner,11,242653.8077,354072.418
160000,110000,Diesel,Individual,Manual,First Owner,8,383616.7757,350386.099
175000,136000,Diesel,Individual,Manual,Second Owner,11,242653.8077,175000
320000,80000,Diesel,Individual,Manual,First Owner,8,383616.7757,354072.418
110000,50000,Petrol,Individual,Manual,Second Owner,11,242653.8077,420457.8193
300000,30000,Petrol,Individual,Manual,First Owner,12,179747.4918,616484.1474
700000,10000,Petrol,Individual,Manual,First Owner,8,383616.7757,782431.3529
500000,110000,Diesel,Individual,Manual,First Owner,5,507648.5144,350386.099
550000,120000,Diesel,Individual,Manual,Second Owner,8,383616.7757,290779.5484
1050000,90000,Diesel,Individual,Manual,Third Owner,6,518887.0548,316149.6369
500000,20000,Petrol,Individual,Manual,First Owner,4,643706.7143,660733.2933
180000,90000,Diesel,Individual,Manual,Second Owner,9,298903.3151,316149.6369
170000,50000,Petrol,Individual,Manual,Second Owner,10,278209.7113,420457.8193
484999,9000,Petrol,Individual,Manual,First Owner,1,870222.1961,934999.6667
150000,70000,Petrol,Individual,Manual,Second Owner,9,298903.3151,362279.1472
380000,25000,Petrol,Individual,Manual,First Owner,2,823822.0285,546884.9375
480000,10000,Petrol,Individual,Manual,First Owner,1,870222.1961,782431.3529
290000,60000,Diesel,Individual,Manual,Second Owner,9,298903.3151,376801.0833
350000,70000,Petrol,Individual,Manual,First Owner,7,441215.578,362279.1472
110000,25000,Petrol,Individual,Manual,First Owner,6,518887.0548,546884.9375
70000,80000,Petrol,Individual,Manual,Third Owner,17,78315.78947,354072.418
300000,70000,Petrol,Individual,Automatic,Third Owner,9,298903.3151,362279.1472
180000,60000,Petrol,Individual,Manual,First Owner,3,736892.2615,376801.0833
300000,20000,Petrol,Individual,Manual,First Owner,0,779843.75,660733.2933
509000,60000,Petrol,Individual,Manual,First Owner,3,736892.2615,376801.0833
650000,80000,Diesel,Individual,Manual,First Owner,4,643706.7143,354072.418
450000,70000,Diesel,Individual,Manual,Third Owner,5,507648.5144,362279.1472
170000,2020,Diesel,Individual,Manual,Second Owner,21,76428.57143,170000
210000,100000,Diesel,Individual,Manual,Second Owner,13,165466.0097,367524.4406
360000,80000,Diesel,Individual,Manual,Second Owner,7,441215.578,354072.418
495000,120000,Diesel,Individual,Manual,Second Owner,9,298903.3151,290779.5484
105000,100000,Petrol,Individual,Manual,Third Owner,14,153494.2184,367524.4406
270000,60000,Petrol,Individual,Manual,Third Owner,10,278209.7113,376801.0833
130000,110000,Petrol,Individual,Manual,First Owner,10,278209.7113,350386.099
700000,90000,Diesel,Individual,Manual,Second Owner,6,518887.0548,316149.6369
400000,40000,Diesel,Individual,Manual,First Owner,8,383616.7757,495938.855
250000,60000,Petrol,Individual,Manual,Second Owner,11,242653.8077,376801.0833
325000,94000,Diesel,Individual,Manual,Second Owner,7,441215.578,325000
69000,100000,Petrol,Individual,Manual,First Owner,12,179747.4918,367524.4406
1380000,25000,Diesel,Individual,Manual,First Owner,2,823822.0285,546884.9375
90000,90000,Petrol,Individual,Manual,First Owner,13,165466.0097,316149.6369
1000000,40000,Diesel,Individual,Manual,First Owner,4,643706.7143,495938.855
145000,90000,CNG,Individual,Manual,Second Owner,10,278209.7113,316149.6369
256000,70000,Diesel,Individual,Manual,Third Owner,9,298903.3151,362279.1472
70000,120000,Diesel,Individual,Manual,First Owner,15,114381.1897,290779.5484
240000,70000,Petrol,Individual,Manual,Second Owner,4,643706.7143,362279.1472
97000,128000,Petrol,Individual,Manual,First Owner,10,278209.7113,518500
130000,120000,Diesel,Individual,Manual,First Owner,8,383616.7757,290779.5484
199000,52536,Petrol,Individual,Manual,First Owner,11,242653.8077,199000
125000,70000,Petrol,Individual,Automatic,First Owner,14,153494.2184,362279.1472
420000,60000,Diesel,Individual,Manual,First Owner,5,507648.5144,376801.0833
525000,110000,Diesel,Individual,Manual,First Owner,4,643706.7143,350386.099
125000,85000,Petrol,Individual,Manual,First Owner,12,179747.4918,378599.9
325000,135000,Diesel,Individual,Manual,First Owner,10,278209.7113,598888.8889
110000,50000,Petrol,Individual,Manual,First Owner,10,278209.7113,420457.8193
450000,1950,Petrol,Individual,Manual,First Owner,1,870222.1961,450000
85000,118400,Petrol,Individual,Manual,First Owner,15,114381.1897,85000
229999,70000,Petrol,Individual,Manual,Second Owner,13,165466.0097,362279.1472
250000,60000,Petrol,Individual,Manual,Second Owner,8,383616.7757,376801.0833
650000,68000,Diesel,Individual,Manual,First Owner,5,507648.5144,1246750
75000,54000,Petrol,Individual,Manual,First Owner,13,165466.0097,301083.3333
215000,97000,Diesel,Individual,Manual,First Owner,8,383616.7757,441999.9
130000,120000,Petrol,Individual,Automatic,Second Owner,11,242653.8077,290779.5484
400000,16000,Petrol,Individual,Automatic,First Owner,1,870222.1961,491000
550000,60000,Petrol,Individual,Automatic,First Owner,1,870222.1961,376801.0833
245000,52000,Petrol,Dealer,Manual,First Owner,4,643706.7143,397812.5
730000,60000,Diesel,Individual,Automatic,Second Owner,4,643706.7143,376801.0833
120000,100000,Petrol,Individual,Manual,Third Owner,15,114381.1897,367524.4406
950000,35000,Petrol,Individual,Manual,First Owner,3,736892.2615,618923.9873
350000,48000,Petrol,Individual,Manual,Third Owner,3,736892.2615,742777.7778
100000,20000,Petrol,Individual,Manual,Second Owner,15,114381.1897,660733.2933
350000,30000,Petrol,Individual,Manual,First Owner,3,736892.2615,616484.1474
370000,60000,Petrol,Individual,Manual,First Owner,7,441215.578,376801.0833
160000,70000,Petrol,Individual,Manual,Second Owner,8,383616.7757,362279.1472
130000,120000,Diesel,Individual,Manual,First Owner,11,242653.8077,290779.5484
250000,30000,Petrol,Individual,Manual,First Owner,4,643706.7143,616484.1474
270000,80000,Diesel,Individual,Manual,Second Owner,8,383616.7757,354072.418
2600000,9500,Diesel,Individual,Automatic,First Owner,1,870222.1961,2600000
160000,80000,Petrol,Individual,Manual,First Owner,7,441215.578,354072.418
229999,80000,Petrol,Individual,Manual,First Owner,4,643706.7143,354072.418
750000,29000,Diesel,Individual,Manual,First Owner,3,736892.2615,621249.75
195000,120000,Diesel,Individual,Manual,First Owner,9,298903.3151,290779.5484
270000,22000,Petrol,Individual,Manual,First Owner,4,643706.7143,1115454.545
300000,50000,Petrol,Individual,Manual,First Owner,8,383616.7757,420457.8193
200000,50000,Diesel,Individual,Manual,First Owner,8,383616.7757,420457.8193
120000,81366,Petrol,Individual,Manual,First Owner,13,165466.0097,120000
95000,110000,Petrol,Individual,Manual,First Owner,14,153494.2184,350386.099
229999,300000,Diesel,Individual,Manual,First Owner,14,153494.2184,119999.75
300000,90000,Diesel,Individual,Manual,First Owner,8,383616.7757,316149.6369
200000,53000,Petrol,Individual,Manual,Second Owner,4,643706.7143,762000
250000,30000,Petrol,Individual,Manual,First Owner,3,736892.2615,616484.1474
368000,90000,Petrol,Individual,Manual,Second Owner,8,383616.7757,316149.6369
650000,244000,Diesel,Individual,Manual,First Owner,6,518887.0548,650000
150000,120000,Diesel,Individual,Manual,Third Owner,23,93000,290779.5484
525000,15000,Petrol,Individual,Manual,First Owner,3,736892.2615,643275.8276
350000,150000,Diesel,Individual,Manual,Second Owner,15,114381.1897,286500
850000,30000,Diesel,Individual,Manual,Second Owner,2,823822.0285,616484.1474
350000,312000,Diesel,Individual,Manual,Third Owner,9,298903.3151,350000
160000,67000,Petrol,Individual,Manual,First Owner,15,114381.1897,252000
500000,40000,Diesel,Individual,Manual,First Owner,3,736892.2615,495938.855
130000,100000,Petrol,Individual,Manual,First Owner,12,179747.4918,367524.4406
350000,100000,Diesel,Individual,Manual,Second Owner,5,507648.5144,367524.4406
70000,80000,Petrol,Individual,Manual,First Owner,15,114381.1897,354072.418
750000,145000,Diesel,Individual,Manual,Second Owner,6,518887.0548,526000
